DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg CHP1 Temp [deg C],Avg CHP1 Temp (stdev) [deg C],Avg CR1000 Temp [deg C],Avg CR1000 Battery [VDC]
9/21/2016,17,400.7616,685.9206,91.4448,1.2198,1.2900,0.2926,34.6177,0.0172,39.4208,13.0403
9/21/2016,18,173.3191,500.5011,53.8768,1.1007,1.6297,0.2963,32.7287,0.0128,37.5932,13.0457
9/21/2016,19,11.3035,60.3642,6.9890,0.3958,1.5001,0.2000,30.7330,0.0136,35.2038,13.1117
9/21/2016,20,-2.8817,-0.3907,-2.4893,0.1405,0.0000,0.0072,29.0582,0.0095,32.9242,13.1467
9/21/2016,21,-2.7254,-0.3908,-2.2539,0.0214,0.0000,0.1755,27.9053,0.0084,31.4425,13.1430
9/21/2016,22,-2.6789,-0.3909,-1.8998,0.0375,0.0000,0.0926,27.3483,0.0059,30.4577,13.2407
9/21/2016,23,-2.7174,-0.3909,-1.7806,0.0021,0.0000,0.0000,27.2767,0.0067,30.1803,13.1822
9/22/2016,0,-2.5889,-0.3909,-1.7806,0.1026,0.0000,0.0000,27.1278,0.0074,30.0308,13.1678
9/22/2016,1,-2.7168,-0.3909,-1.7806,0.0023,0.0000,0.0000,26.6810,0.0063,29.8562,13.1803
9/22/2016,2,-2.8140,-0.2964,-1.9689,0.0584,0.0208,0.0366,25.7027,0.0180,29.3127,13.2140
9/22/2016,3,-2.6995,-0.3910,-2.2380,0.0228,0.0000,0.1520,23.7538,0.0084,27.6283,13.2177
9/22/2016,4,-1.6474,-0.2093,-1.3969,0.0519,0.0485,0.0542,23.6550,0.0143,27.0757,13.2795
9/22/2016,5,-1.0715,-0.3898,-1.0691,0.0558,0.0026,0.0000,23.4013,0.0050,26.4438,13.1808
9/22/2016,6,-1.6849,-0.3912,-1.0752,0.0098,0.0000,0.0166,23.5840,0.0061,26.6755,11.4455
9/22/2016,7,19.6832,13.4537,18.7129,0.4576,1.3485,0.3582,23.7097,0.0072,27.2078,11.4378
9/22/2016,8,200.1250,251.1979,118.4100,2.2541,6.5510,0.5192,25.3837,0.0174,28.2938,13.2655
9/22/2016,9,382.1358,490.5450,151.9489,9.0875,17.5390,0.9234,29.0062,0.0240,31.3593,13.2175
9/22/2016,10,611.0734,744.2630,119.9224,2.6336,3.7887,0.2155,32.4392,0.0209,34.2632,13.1620
9/22/2016,11,664.7348,578.9432,206.3065,38.6590,46.6116,3.3307,34.5245,0.0312,36.9375,13.0648
9/22/2016,12,699.3828,544.5987,215.1387,36.9582,40.4650,2.6364,34.7802,0.0336,37.5193,13.0073
9/22/2016,13,762.1075,612.1384,206.7291,34.7363,36.7533,3.8634,36.6907,0.0299,39.4605,12.9423
9/22/2016,14,814.6458,677.2579,218.8833,19.1777,21.1373,2.4380,36.7798,0.0273,40.1152,13.0383
9/22/2016,15,489.4251,351.1170,216.8456,71.9240,88.1690,2.8811,35.1265,0.0222,39.6123,13.0235
9/22/2016,16,486.1692,559.8178,143.0248,23.6076,34.9313,1.3942,35.0832,0.0200,38.9073,12.9928
9/22/2016,17,374.8508,638.4753,91.2003,5.3750,9.9441,0.5792,33.7370,0.0187,38.5960,13.0165
9/22/2016,18,142.9683,381.7310,50.0429,1.4647,5.2221,0.2895,32.0838,0.0115,36.7078,13.0307
9/22/2016,19,8.3163,35.3882,6.1908,0.2522,1.1350,0.2025,30.7745,0.0085,34.6495,13.0963
9/22/2016,20,-2.7166,-0.3907,-2.2445,0.0000,0.0000,0.2255,29.7458,0.0088,33.1118,13.1713
9/22/2016,21,-2.7171,-0.3908,-2.1224,0.0007,0.0000,0.2250,28.7012,0.0079,32.0075,13.2000
9/22/2016,22,-2.7175,-0.3908,-1.8803,0.0000,0.0000,0.1381,27.8785,0.0068,31.1037,13.1840
9/22/2016,23,-2.7178,-0.3909,-1.8407,0.0000,0.0000,0.0965,27.2250,0.0073,30.4218,13.2908
9/23/2016,0,-2.7179,-0.3909,-1.7812,0.0000,0.0000,0.0037,26.8167,0.0055,29.9010,13.2925
9/23/2016,1,-2.7183,-0.3909,-1.7810,0.0000,0.0000,0.0008,26.2587,0.0072,29.4237,13.2760
9/23/2016,2,-2.7153,-0.3910,-1.7810,0.0069,0.0000,0.0000,25.6795,0.0077,28.8888,13.3000
9/23/2016,3,-2.7125,-0.3910,-1.7812,0.0124,0.0000,0.0000,25.3880,0.0058,28.5072,13.3342
9/23/2016,4,-2.6214,-0.3910,-1.7603,0.0258,0.0000,0.0141,25.2138,0.0071,28.2433,13.3243
9/23/2016,5,-2.7188,-0.3910,-1.7812,0.0000,0.0000,0.0000,24.6540,0.0066,27.8567,13.2880
9/23/2016,6,-3.1827,-0.3911,-1.7959,0.1468,0.0000,0.0204,24.4898,0.0071,27.6972,11.4483
9/23/2016,7,21.0167,101.1033,11.7262,0.5187,3.0416,0.2197,24.4222,0.0093,27.8297,11.4438
9/23/2016,8,196.0431,541.6962,52.4815,1.0913,1.5647,0.1932,26.5118,0.0170,28.9172,13.2723
9/23/2016,9,426.8599,738.2342,78.4489,1.5967,2.0745,0.4595,29.5828,0.0184,31.0257,13.2838
9/23/2016,10,637.6015,766.7893,136.0679,45.4386,66.4370,4.3215,32.5555,0.0172,33.5693,13.2442
9/23/2016,11,803.3339,865.6458,114.1961,6.5721,7.5937,1.9130,34.8195,0.0163,35.9482,13.1773
9/23/2016,12,816.7500,712.2792,189.5937,101.2770,113.2796,6.5002,35.8602,0.0180,37.5760,13.0937
9/23/2016,13,870.8658,731.4850,206.9409,73.9636,79.2136,5.9235,36.9963,0.0280,38.7170,13.0545
9/23/2016,14,863.2584,798.9099,167.9113,55.4167,61.6768,3.6980,37.4210,0.0289,39.8022,13.0403
9/23/2016,15,812.2312,811.6288,178.6367,21.2948,26.9187,2.0398,38.8083,0.0217,40.8162,12.9762
9/23/2016,16,493.5270,548.4197,153.5682,58.7017,86.8643,2.9715,36.2907,0.0314,40.3743,13.0145
9/23/2016,17,287.7749,486.1806,78.1971,19.7024,42.8099,0.7509,35.4535,0.0149,38.9883,13.0173
9/23/2016,18,129.0206,368.8687,43.5250,6.9106,30.6388,0.2835,34.0582,0.0134,37.6115,13.1027
9/23/2016,19,6.6429,36.5956,4.5178,0.4226,2.8157,0.1685,31.6845,0.0125,35.5433,13.1100
9/23/2016,20,-2.7470,-0.3907,-2.4253,0.0399,0.0000,0.0844,30.2037,0.0083,33.7418,13.1340
9/23/2016,21,-2.7169,-0.3907,-2.3654,0.0007,0.0000,0.1592,29.1777,0.0080,32.5062,13.1558
9/23/2016,22,-2.7197,-0.3908,-1.9709,0.0054,0.0000,0.1379,28.2773,0.0074,31.5262,13.1300
9/23/2016,23,-2.7177,-0.3909,-1.8096,0.0000,0.0000,0.0558,27.7443,0.0066,30.8362,13.2043
9/24/2016,0,-2.7178,-0.3909,-1.7887,0.0000,0.0000,0.0280,27.2852,0.0065,30.3225,13.1803
9/24/2016,1,-2.7170,-0.3909,-1.7808,0.0031,0.0000,0.0008,26.8797,0.0056,29.8620,13.2167
9/24/2016,2,-2.6653,-0.3910,-1.7811,0.0336,0.0000,0.0015,26.4573,0.0070,29.4352,13.2647
9/24/2016,3,-2.6654,-0.3910,-1.7766,0.0408,0.0000,0.0067,26.0893,0.0071,29.0535,13.2983
9/24/2016,4,-2.6310,-0.3910,-1.7811,0.0590,0.0000,0.0008,25.8695,0.0060,28.7548,13.3152
9/24/2016,5,-2.6474,-0.3910,-1.7812,0.0638,0.0000,0.0000,25.8485,0.0073,28.6227,13.3122
9/24/2016,6,-3.0959,-0.3910,-1.8015,0.1650,0.0000,0.0310,25.7822,0.0062,28.7773,11.4495
9/24/2016,7,19.5502,59.3029,13.6976,0.5971,2.6961,0.3277,25.7928,0.0094,29.0447,11.4405
9/24/2016,8,81.0943,62.0363,71.7126,1.2404,5.8860,0.3262,26.6473,0.0085,29.4930,13.2697
9/24/2016,9,279.3769,258.8299,145.3963,18.7932,34.4792,1.4716,28.5323,0.0208,30.1330,13.2983
9/24/2016,10,498.5468,501.0721,174.5046,120.0974,174.5887,7.6057,31.8253,0.0184,32.8000,13.2292
9/24/2016,11,771.0723,753.8008,169.1561,73.6508,91.3615,5.1952,34.5645,0.0221,35.1585,13.1508
9/24/2016,12,755.9127,604.1482,222.5623,138.9175,153.9545,7.3568,36.4022,0.0218,37.6058,13.0702
9/24/2016,13,845.3378,676.0582,232.5070,104.0724,112.1442,5.4997,37.6350,0.0286,39.1750,13.0092
9/24/2016,14,715.7707,551.7456,239.2811,90.1812,99.4989,4.9794,37.5717,0.0235,39.7957,13.0420
9/24/2016,15,542.0848,471.7011,177.0289,96.1439,121.3257,3.9145,37.3085,0.0325,40.0798,13.0305
9/24/2016,16,589.5814,775.3885,106.4422,10.6684,15.9760,0.8352,36.6695,0.0255,39.7403,13.0522
9/24/2016,17,380.8087,712.3276,71.3497,1.2647,1.8553,0.2419,35.8668,0.0233,39.4298,13.0173
9/24/2016,18,102.7881,238.3933,40.4375,1.8645,6.7466,0.2545,33.5877,0.0135,37.6475,13.0365
9/24/2016,19,2.8440,0.2433,3.5735,0.1840,0.0602,0.1556,31.5775,0.0120,35.3417,13.0925
9/24/2016,20,-2.7217,-0.3907,-2.3363,0.0186,0.0000,0.1103,29.9375,0.0092,33.4865,13.1017
9/24/2016,21,-2.7169,-0.3908,-1.9229,0.0000,0.0000,0.1801,28.9880,0.0066,32.2055,13.2117
9/24/2016,22,-2.7174,-0.3908,-1.8139,0.0000,0.0000,0.0672,28.3782,0.0065,31.4135,13.1623
9/24/2016,23,-2.6780,-0.3909,-1.7805,0.0267,0.0000,0.0000,28.0678,0.0051,30.9502,13.1898
9/25/2016,0,-2.6326,-0.3909,-1.7806,0.0624,0.0000,0.0000,27.7843,0.0059,30.6410,13.2798
9/25/2016,1,-2.7178,-0.3909,-1.7806,0.0007,0.0000,0.0000,27.5438,0.0077,30.3325,13.2393
9/25/2016,2,-2.7144,-0.3909,-1.7806,0.0085,0.0000,0.0000,27.3820,0.0057,30.1123,13.2150
9/25/2016,3,-2.7180,-0.3909,-1.7807,0.0000,0.0000,0.0000,27.0508,0.0071,29.8540,13.2275
9/25/2016,4,-2.7183,-0.3909,-1.7809,0.0000,0.0000,0.0000,26.7378,0.0059,29.5588,13.2260
9/25/2016,5,-2.7183,-0.3910,-1.7809,0.0000,0.0000,0.0000,26.4263,0.0062,29.2863,13.2505
9/25/2016,6,-3.1476,-0.3910,-1.8563,0.1284,0.0000,0.0551,25.9632,0.0065,29.1393,11.4342
9/25/2016,7,7.5724,0.1081,8.9827,0.2231,0.0521,0.2022,25.6615,0.0077,29.1373,11.4402
9/25/2016,8,108.9803,95.4581,80.1324,2.1060,4.0024,0.8120,26.3977,0.0116,29.2265,13.2698
9/25/2016,9,302.4832,324.5763,155.5123,10.4022,18.6421,0.8784,29.3407,0.0160,30.7473,13.2855
9/25/2016,10,662.8088,632.9275,241.7690,25.1940,36.8075,3.8974,32.5087,0.0219,33.1120,13.2442
9/25/2016,11,705.4888,569.2480,255.9571,83.1279,101.1444,4.3928,34.8623,0.0159,35.7595,13.1340
9/25/2016,12,821.3768,625.3920,269.1344,84.4207,94.8550,4.3597,36.0502,0.0186,37.3780,13.0633
9/25/2016,13,775.6947,547.9529,278.1025,113.1183,121.7532,5.2107,37.3740,0.0274,38.8353,13.0498
9/25/2016,14,750.6581,595.0340,237.0588,42.1736,46.3036,3.1173,37.4093,0.0237,39.4073,13.0255
9/25/2016,15,660.7432,624.6685,176.2616,79.5741,102.7549,3.0552,37.7110,0.0212,40.1445,13.0598
9/25/2016,16,446.8176,511.0962,132.2374,72.2232,110.1799,2.2758,36.2845,0.0244,39.4640,13.0202
9/25/2016,17,387.8278,672.0471,99.3065,4.8753,8.1647,0.8829,35.9953,0.0175,38.9988,13.0083
9/25/2016,18,55.0439,76.7593,33.1537,1.2007,2.8210,0.3473,33.3128,0.0174,37.3863,13.0555
9/25/2016,19,0.3696,-0.3104,1.0963,0.0954,0.0115,0.1540,30.9767,0.0090,34.7593,13.1022
9/25/2016,20,-2.7166,-0.3907,-2.1698,0.0000,0.0000,0.1643,29.7918,0.0077,33.1862,13.1620
9/25/2016,21,-2.6712,-0.3908,-1.7801,0.0484,0.0000,0.0008,29.1290,0.0063,32.3147,13.1782
9/25/2016,22,-2.5218,-0.3908,-1.7802,0.0410,0.0000,0.0000,28.5800,0.0048,31.7020,13.2017
9/25/2016,23,-2.5071,-0.3908,-1.7803,0.0902,0.0000,0.0000,28.0317,0.0083,31.2413,13.1930
9/26/2016,0,-2.6535,-0.3909,-1.7787,0.0459,0.0000,0.0069,27.4010,0.0079,30.7707,13.2510
9/26/2016,1,-2.7170,-0.3909,-1.7805,0.0040,0.0000,0.0008,26.9935,0.0059,30.3820,13.2847
9/26/2016,2,-2.5827,-0.3898,-1.7428,0.0548,0.0063,0.0419,26.5967,0.0057,29.9633,13.2518
9/26/2016,3,-2.5820,-0.3786,-1.7807,0.0590,0.0367,0.0008,25.9018,0.0098,29.4388,13.2803
9/26/2016,4,-2.5145,-0.4909,-1.8225,0.0390,0.0920,0.1255,24.2682,0.0139,28.2310,13.3150
9/26/2016,5,-2.5450,-0.5166,-2.2330,0.0638,0.0444,0.1061,23.0635,0.0081,26.7295,13.3333
9/26/2016,6,-2.6311,-0.3912,-1.8800,0.0191,0.0000,0.0867,23.1252,0.0082,26.4717,11.4292
9/26/2016,7,0.1425,-0.3912,0.8846,0.0822,0.0000,0.0724,22.8560,0.0092,26.5328,11.4270
9/26/2016,8,21.0942,-0.3496,21.0847,0.2047,0.0586,0.1935,22.8740,0.0089,26.2867,13.3103
9/26/2016,9,131.6762,0.0123,131.1557,1.0357,0.0803,1.2071,23.3924,0.0128,26.2063,13.3641
9/26/2016,10,429.5736,85.5658,373.2986,11.5969,14.9185,2.5537,26.1423,0.0210,27.9003,13.3337
9/26/2016,11,687.4010,222.4283,516.1829,42.2076,51.0083,5.9839,30.0887,0.0303,31.3677,13.2795
9/26/2016,12,567.5955,79.1061,497.6527,28.7824,28.1566,5.4750,31.7548,0.0249,33.7678,13.2388
9/26/2016,13,593.3402,95.4062,506.4269,48.4684,48.8935,6.5493,32.3607,0.0191,34.8567,13.2095
9/26/2016,14,439.6412,42.2179,404.1965,25.6509,23.2930,7.1813,31.7547,0.0381,35.3015,13.2103
9/26/2016,15,239.3922,1.1555,237.9976,4.5134,0.9506,3.9665,26.7283,0.0467,31.8680,13.2623
9/26/2016,16,122.5632,-0.2659,122.5389,0.7140,0.0477,0.6934,26.1413,0.0103,29.6320,13.2455
9/26/2016,17,104.2974,0.3911,105.0507,0.4569,0.0000,0.4536,26.9485,0.0069,29.7833,13.2215
9/26/2016,18,29.6918,-0.1062,30.4916,0.3290,0.1104,0.3350,27.0127,0.0060,29.9203,13.1287
9/26/2016,19,-0.8399,-0.3805,0.0138,0.0746,0.0384,0.1424,26.5357,0.0064,29.6272,13.1892
9/26/2016,20,-2.3941,-0.3797,-1.7220,0.0194,0.0371,0.0811,25.9117,0.0082,29.1423,13.2377
9/26/2016,21,-2.5058,-0.3906,-1.7790,0.0916,0.0037,0.0120,25.5068,0.0060,28.7572,13.3208
9/26/2016,22,-2.4775,-0.3874,-1.6827,0.0532,0.0227,0.1251,25.0310,0.0042,28.3512,13.3337
9/26/2016,23,-2.3799,-0.3750,-1.6617,0.0000,0.0537,0.1475,24.7805,0.0070,28.0325,13.3138
9/27/2016,0,-2.4073,-0.3909,-1.7589,0.0359,0.0025,0.0378,24.4210,0.0064,27.6472,13.2763
9/27/2016,1,-2.5955,-0.3913,-1.7681,0.0701,0.0000,0.0181,23.8588,0.0062,27.1257,13.3277
9/27/2016,2,-2.1392,-0.2854,-1.3414,0.1097,0.0871,0.0163,23.4720,0.0046,26.6322,13.3620
9/27/2016,3,-1.7171,0.0208,-1.0695,0.0388,0.1231,0.0000,23.4122,0.0050,26.5423,13.3627
9/27/2016,4,-1.7486,0.0727,-1.0695,0.0761,0.1150,0.0000,22.7227,0.0085,26.1242,13.3697
9/27/2016,5,-1.7700,-0.0127,-1.0697,0.0814,0.0812,0.0000,22.5058,0.0053,25.6688,13.3673
9/27/2016,6,-2.3562,-0.0029,-1.0753,0.0105,0.0846,0.0125,22.2253,0.0084,25.6262,11.4402
9/27/2016,7,3.5507,0.0925,4.7575,0.2076,0.1138,0.1981,21.8105,0.0089,25.6548,11.4372
9/27/2016,8,45.1508,0.3873,45.8700,0.7629,0.0131,0.7675,21.7567,0.0089,25.2748,13.3332
9/27/2016,9,80.6496,0.3914,81.2909,1.5352,0.0000,1.5244,21.8498,0.0093,25.0028,13.3828
9/27/2016,10,122.5625,0.3914,123.0798,1.8537,0.0000,1.8531,22.5715,0.0101,25.2103,13.3775
9/27/2016,11,213.2063,0.4693,213.5419,4.1353,0.0402,4.1198,23.9883,0.0136,26.1580,13.3688
9/27/2016,12,427.4485,6.7861,421.3126,13.4506,4.2237,10.1915,26.6923,0.0265,27.7300,13.3413
9/27/2016,13,359.7826,1.0705,358.8309,5.8755,0.2864,5.7672,28.2355,0.0163,29.8857,13.2627
9/27/2016,14,193.7896,0.4365,194.2920,3.1263,0.0208,3.1225,26.6078,0.0142,29.6887,13.2418
9/27/2016,15,140.6183,0.3650,141.1087,1.5737,0.0169,1.5650,25.2128,0.0111,28.6003,13.2927
9/27/2016,16,205.6266,3.9348,204.1726,4.0375,2.2319,2.9220,26.0595,0.0160,28.4697,13.3037
9/27/2016,17,165.1659,18.7477,159.6981,4.1905,5.0217,2.9432,26.6885,0.0126,29.3835,13.2425
9/27/2016,18,86.1922,33.2367,77.2253,2.9117,5.8256,1.3933,25.5948,0.0170,29.0780,13.2773
9/27/2016,19,0.1409,0.1149,0.9147,0.1618,0.1399,0.1405,23.8210,0.0086,27.6538,13.2735
9/27/2016,20,-2.2150,-0.1212,-1.2362,0.1763,0.1354,0.1640,23.3578,0.0065,26.7755,13.3357
9/27/2016,21,-2.1106,-0.2135,-1.1725,0.1814,0.1507,0.1425,23.2288,0.0035,26.4405,13.3242
9/27/2016,22,-1.8644,-0.1709,-1.2429,0.1800,0.1622,0.1680,23.0523,0.0076,26.2653,13.3233
9/27/2016,23,-2.4949,-0.3913,-1.7644,0.1085,0.0000,0.0118,22.6943,0.0075,25.8877,13.3038
9/28/2016,0,-2.4002,-0.3914,-1.7828,0.0289,0.0000,0.0000,21.8293,0.0094,25.1542,13.3532
9/28/2016,1,-2.3876,-0.3914,-1.7802,0.0116,0.0000,0.0076,21.2357,0.0070,24.4390,13.3553
9/28/2016,2,-2.3767,-0.3914,-1.7575,0.0118,0.0000,0.0133,20.9857,0.0055,24.0367,13.3655
9/28/2016,3,-1.9375,-0.2223,-1.1541,0.0794,0.1139,0.0461,21.2255,0.0056,24.0543,13.3628
9/28/2016,4,-2.0344,-0.2937,-1.1279,0.1304,0.1302,0.0369,21.4697,0.0077,24.3182,13.3113
9/28/2016,5,-2.1595,-0.2212,-1.1689,0.1382,0.1436,0.0450,21.7132,0.0074,24.5560,13.2933
9/28/2016,6,-2.3652,-0.0679,-1.1841,0.0237,0.1332,0.0838,21.8813,0.0078,24.9235,11.4562
9/28/2016,7,4.0390,-0.0850,5.3238,0.1277,0.1498,0.1306,21.8188,0.0038,25.3348,11.4463
9/28/2016,8,44.9218,0.2157,45.7743,0.4605,0.0556,0.4583,22.2965,0.0093,25.4705,13.3362
9/28/2016,9,91.8534,0.3482,92.6726,0.7074,0.0165,0.7108,23.3570,0.0094,25.8813,13.3663
9/28/2016,10,93.4045,0.3913,94.1367,0.4828,0.0000,0.4807,24.0448,0.0092,26.5172,13.3658
9/28/2016,11,199.7008,0.5517,200.2787,1.0909,0.0676,1.0835,25.5362,0.0163,27.3790,13.3378
9/28/2016,12,235.8090,0.5178,236.0456,1.6500,0.0696,1.6464,27.6298,0.0118,29.0377,13.2888
9/28/2016,13,249.0198,0.5465,248.7662,1.1917,0.0240,1.1863,28.5953,0.0117,30.4297,13.2615
9/28/2016,14,335.4780,0.9115,334.8066,1.6756,0.1118,1.6407,30.2087,0.0148,31.7088,13.2230
9/28/2016,15,355.3537,1.5206,354.0282,1.3741,0.2776,1.3517,31.2798,0.0184,33.2123,13.1783
9/28/2016,16,413.7154,310.9017,239.0744,11.1483,19.5046,1.2330,32.0288,0.0177,34.0478,13.1630
9/28/2016,17,417.9077,679.2738,135.4015,1.7689,3.2974,0.5569,32.7418,0.0169,35.5885,13.1088
9/28/2016,18,155.7877,374.3167,75.4380,2.5239,10.0830,0.5922,30.5908,0.0182,35.1562,13.0938
9/28/2016,19,2.2110,0.0867,3.1362,0.1565,0.0474,0.1562,27.8962,0.0122,32.4958,13.1127
9/28/2016,20,-2.5310,-0.3866,-1.7116,0.0195,0.0171,0.0596,26.8358,0.0071,30.5098,13.1935
9/28/2016,21,-2.7159,-0.3907,-1.7815,0.0063,0.0016,0.0000,26.0147,0.0098,29.5713,13.2012
9/28/2016,22,-2.7198,-0.3912,-1.7819,0.0000,0.0000,0.0000,25.0163,0.0073,28.5147,13.2605
9/28/2016,23,-2.7080,-0.3912,-1.7820,0.0198,0.0000,0.0000,24.4538,0.0080,27.7997,13.2398
9/29/2016,0,-2.5306,-0.3909,-1.5732,0.0512,0.0025,0.0405,24.3097,0.0088,27.4717,13.2088
9/29/2016,1,-2.3012,-0.3195,-1.1296,0.0563,0.0976,0.0856,24.4875,0.0068,27.5202,13.2607
9/29/2016,2,-2.3796,-0.2720,-1.2912,0.0037,0.1509,0.1678,24.6608,0.0074,27.6990,13.2935
9/29/2016,3,-2.4008,-0.3433,-1.6586,0.0563,0.0721,0.1247,24.5420,0.0060,27.6562,13.2733
9/29/2016,4,-2.2995,-0.3543,-1.4633,0.1025,0.0808,0.1451,24.3173,0.0060,27.4400,13.2557
9/29/2016,5,-2.5687,-0.3913,-1.7822,0.0166,0.0000,0.0000,23.9952,0.0067,27.1952,13.3130
9/29/2016,6,-3.2548,-0.3913,-1.7825,0.1119,0.0000,0.0000,23.5260,0.0068,26.9647,11.4485
9/29/2016,7,12.4676,15.4903,12.8664,0.3983,2.5851,0.2353,23.3268,0.0072,27.0368,11.4475
9/29/2016,8,65.3216,1.9011,66.2151,0.4739,0.2268,0.4666,24.2345,0.0107,27.2735,13.3025
9/29/2016,9,202.0545,34.8081,186.8413,3.9408,6.5861,1.0563,26.6047,0.0192,28.3180,13.3262
9/29/2016,10,649.3641,740.8893,173.5708,13.6021,21.9494,1.8041,31.4602,0.0282,31.8045,13.2343
9/29/2016,11,731.9997,659.0645,225.9679,18.1235,22.5589,2.3735,33.0068,0.0262,35.0658,13.0898
9/29/2016,12,876.8731,797.6981,191.1887,44.8925,52.0228,3.1718,34.4557,0.0243,36.7633,13.0767
9/29/2016,13,907.3999,779.4083,222.2629,28.2046,30.7619,2.6773,35.5668,0.0301,38.2053,13.0533
9/29/2016,14,818.4655,686.3005,238.8095,44.2662,51.7929,2.8749,35.9910,0.0317,39.1175,13.0218
9/29/2016,15,377.1092,101.5714,302.7211,41.7856,53.9530,3.4410,34.1207,0.0238,38.5562,13.0248
9/29/2016,16,435.4380,451.7349,177.5789,37.7899,58.6568,2.0559,33.3378,0.0158,37.2947,13.0470
9/29/2016,17,340.1922,617.0896,86.8674,5.3979,13.0409,0.3076,32.8665,0.0179,36.9660,13.0425
9/29/2016,18,122.9454,373.0001,44.8760,1.1139,4.0759,0.3078,31.4700,0.0142,35.9065,13.1088
9/29/2016,19,1.9954,3.4681,2.5549,0.1946,0.8116,0.2202,29.1235,0.0142,33.5647,13.1372
9/29/2016,20,-2.7184,-0.3910,-2.0545,0.0000,0.0000,0.2190,27.3445,0.0101,31.2863,13.1768
9/29/2016,21,-2.7645,-0.3911,-2.2903,0.0643,0.0000,0.1775,26.2468,0.0084,29.8108,13.1777
9/29/2016,22,-2.7893,-0.3912,-2.2773,0.0912,0.0000,0.1590,25.2978,0.0073,28.6805,13.2872
9/29/2016,23,-3.0228,-0.3912,-2.4128,0.1343,0.0000,0.0667,24.5973,0.0098,27.7635,13.2650
9/30/2016,0,-2.9286,-0.3913,-2.1365,0.0842,0.0000,0.1272,23.6615,0.0095,26.9352,13.3130
9/30/2016,1,-2.7421,-0.3913,-1.8660,0.0344,0.0000,0.0975,22.7828,0.0078,26.2108,13.3123
9/30/2016,2,-2.7210,-0.3914,-1.7946,0.0000,0.0000,0.0305,22.2570,0.0081,25.6118,13.2780
9/30/2016,3,-2.4416,-0.3889,-1.5794,0.0281,0.0125,0.0938,21.7040,0.0084,24.9782,13.3465
9/30/2016,4,-2.4639,-0.3881,-1.6994,0.0388,0.0191,0.0741,21.5585,0.0080,24.7518,13.2235
9/30/2016,5,-2.2275,-0.3028,-1.2429,0.1418,0.1243,0.0776,21.3323,0.0067,24.4225,13.2700
9/30/2016,6,-2.4638,-0.2208,-1.3189,0.1109,0.1826,0.1117,21.3773,0.0078,24.5992,11.4415
9/30/2016,7,24.2214,82.6662,17.5545,0.5385,1.5808,0.3323,21.2148,0.0072,24.8122,11.4453
9/30/2016,8,197.6129,264.2325,131.1943,6.3040,19.5945,0.8000,22.7473,0.0189,25.5155,13.3323
9/30/2016,9,263.3177,83.2933,230.1674,6.2264,14.4211,0.7021,25.1568,0.0135,27.1283,13.3453
9/30/2016,10,509.2883,397.8848,243.3460,27.9467,43.1527,1.2745,28.0797,0.0219,29.0448,13.3012
9/30/2016,11,720.2110,747.9026,146.7759,23.1479,27.7545,1.7055,31.5615,0.0229,32.5778,13.2048
9/30/2016,12,770.0636,632.7352,232.7299,60.5659,68.9336,2.6435,34.0172,0.0296,35.4877,13.1088
9/30/2016,13,751.3188,567.6879,254.0122,91.0552,101.0195,3.4608,35.6075,0.0264,37.3163,13.0655
9/30/2016,14,653.8118,426.9636,292.4365,60.2324,70.0377,1.6082,35.4195,0.0300,37.9078,13.0397
9/30/2016,15,681.7445,582.5572,249.8407,17.2798,22.6725,0.9115,35.0978,0.0228,37.8872,13.0395
9/30/2016,16,524.7928,563.0359,190.7663,22.6792,35.7092,1.0559,34.7010,0.0227,38.1482,13.0498
9/30/2016,17,262.4000,234.5795,158.6493,4.3795,9.7506,0.2976,32.7503,0.0197,36.8475,13.0447
9/30/2016,18,103.6764,61.8039,89.4749,2.5315,8.4610,0.7376,30.5652,0.0162,34.6240,13.1293
9/30/2016,19,2.4345,7.3693,3.0666,0.1713,1.0824,0.1901,27.2960,0.0176,31.9452,13.1645
9/30/2016,20,-2.7192,-0.3911,-1.8392,0.0000,0.0000,0.1038,25.1203,0.0099,29.3208,13.1668
9/30/2016,21,-2.7199,-0.3912,-1.9221,0.0000,0.0000,0.1250,24.0765,0.0086,27.7055,13.1938
9/30/2016,22,-2.9019,-0.3913,-2.3498,0.1657,0.0000,0.1546,22.9577,0.0100,26.5353,13.3062
9/30/2016,23,-2.7450,-0.3913,-1.9477,0.0445,0.0000,0.1232,22.1302,0.0080,25.5912,13.2575
10/1/2016,0,-2.7195,-0.3914,-1.7893,0.0062,0.0000,0.0130,21.8642,0.0080,25.0000,13.3595
10/1/2016,1,-2.7216,-0.3914,-1.7831,0.0000,0.0000,0.0000,21.3078,0.0074,24.6877,13.2557
10/1/2016,2,-2.7217,-0.3914,-1.7831,0.0000,0.0000,0.0000,20.8373,0.0072,24.2235,13.3250
10/1/2016,3,-2.7160,-0.3914,-1.7831,0.0116,0.0000,0.0000,20.5517,0.0088,23.8422,13.4007
10/1/2016,4,-2.7224,-0.3915,-1.7836,0.0026,0.0000,0.0023,19.8842,0.0087,23.3245,13.3975
